date,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_12,ema_26,volume_ma,price_change,price_change_pct
2023-12-22,382.44,384.68,380.54,381.96,842391,366.21,352.023,358.86854999999997,373.6882718110074,365.02763078173507,1148089.4,-0.2300000000000182,-0.06017949187577809
2023-12-25,383.79,386.12,371.61,372.46,446151,366.786,352.9536,358.932,373.4993069170062,365.5781766497547,1109907.75,-9.5,-2.4871714315635174
2023-12-26,371.05,371.58,362.8,368.14,580252,367.1925,353.69939999999997,358.96425000000005,372.6747981605437,365.7679413423655,1095526.8,-4.319999999999993,-1.1598560919293344
2023-12-27,365.34,375.27,361.94,374.11,1097643,367.9895,354.4602,359.01875,372.8955984435369,366.38587161330133,1085855.1,5.970000000000027,1.6216656706687704
2023-12-28,370.46,375.32,368.06,372.33,1039249,368.5185,355.165,359.06675,372.80858329837736,366.8261774197235,1067864.9,-1.7800000000000296,-0.4757958889096914
2023-12-29,367.75,385.03,367.12,384.62,1003969,369.842,355.994,359.17885,374.62572432939623,368.1442383515958,1027441.35,12.29000000000002,3.3008352805307117
2024-01-01,384.84,385.42,382.02,383.47,482740,371.2635,356.709,359.26824999999997,375.9863821248737,369.27947995518133,959987.85,-1.1499999999999773,-0.29899641204305105
2024-01-02,388.38,394.85,375.79,376.88,910563,372.51750000000004,357.345,359.32525000000004,376.12386179797005,369.84248143998275,925125.9,-6.590000000000032,-1.7185177458471368
2024-01-03,378.35,379.8,359.46,364.56,979127,372.8945,357.5888,359.31800000000004,374.34480613674384,369.45118651850254,928702.05,-12.319999999999993,-3.268945022288261
2024-01-04,358.49,364.22,353.5,359.04,314918,373.0745,357.68760000000003,359.29650000000004,371.99022057724477,368.67998751713196,880703.4,-5.519999999999982,-1.5141540487162541
2024-01-05,362.78,367.35,355.2,355.92,765613,372.79200000000003,357.7892,359.21979999999996,369.5178789499763,367.7348032566037,841799.55,-3.1200000000000045,-0.8689839572192493
2024-01-08,355.04,362.13,351.61,360.01,1175391,372.639,357.9654,359.14925000000005,368.0551283422876,367.16259560796635,858243.85,4.089999999999975,1.1491346369970623
2024-01-09,361.28,365.75,357.43,364.39,2492515,372.87,358.3414,359.09755000000007,367.49126244347417,366.9572181555244,934303.6,4.3799999999999955,1.2166328713091312
2024-01-10,371.69,377.4,371.57,373.86,868546,373.45799999999997,358.9104,359.1118,368.4710682214012,367.46853532918925,931444.7,9.470000000000027,2.5988638546612153
2024-01-11,371.64,375.38,367.63,370.78,1383313,373.53599999999994,359.5578,359.12330000000003,368.82628849503175,367.7138290085086,932888.65,-3.080000000000041,-0.8238378002460967
2024-01-12,370.1,375.33,370.06,370.63,1371682,372.87,360.1554,359.147,369.1037825727192,367.929841674545,947920.05,-0.14999999999997726,-0.04045525648631587
2024-01-15,369.73,379.09,368.94,376.97,517004,372.68600000000004,360.9584,359.17855,370.3139698692239,368.5994830319861,918702.15,6.340000000000032,1.710600868790979
2024-01-16,373.52,384.57,371.17,379.53,1995972,372.5925,362.0182,359.19469999999995,371.73182065857407,369.40915095554266,988322.5,2.5599999999999454,0.6790991325569484
2024-01-17,380.16,382.74,376.2,377.55,2595728,372.46999999999997,363.0976,359.19464999999997,372.6269251726396,370.01217681068766,1081764.55,-1.9799999999999613,-0.5216978894948876
2024-01-18,375.12,389.98,373.13,384.46,1389510,372.5835,364.3654,359.23544999999996,374.4473982230027,371.08238593582195,1112613.85,6.909999999999968,1.830221162759882
2024-01-19,383.2,384.23,378.1,383.31,688620,372.65099999999995,365.4924,359.2418,375.81087541946385,371.98813512576106,1104925.3,-1.1499999999999773,-0.29912084482129897
2024-01-22,386.01,387.69,380.61,387.18,310754,373.387,366.5746,359.2659,377.5599715087771,373.11345844977876,1098155.45,3.8700000000000045,1.0096266729279213
2024-01-23,392.56,392.9,377.51,379.67,996096,373.9635,367.385,359.27125,377.88459127665755,373.59912819423954,1118947.65,-7.509999999999991,-1.9396663050777363
2024-01-24,376.69,378.87,371.51,376.39,401455,374.0775,367.95619999999997,359.2547,377.65465415717176,373.80585943911063,1084138.25,-3.2800000000000296,-0.863908130745128
2024-01-25,376.13,385.62,372.17,378.33,1427779,374.3775,368.5856,359.23199999999997,377.7585535176069,374.1409809621395,1103564.75,1.9399999999999977,0.5154228327001187
2024-01-26,376.75,390.75,376.43,388.45,1899535,374.569,369.40560000000005,359.28125,379.4033914379751,375.20090829827734,1148343.05,10.120000000000005,2.6749134353606596
2024-01-29,387.62,395.77,385.91,395.08,549589,375.1495,370.29259999999994,359.37885,381.8151773705943,376.673433609516,1151685.5,6.6299999999999955,1.7067833698030555
2024-01-30,401.09,405.58,392.99,393.15,1563430,375.96299999999997,371.1272,359.45695,383.55899623665675,377.8939200088111,1184328.85,-1.9300000000000068,-0.4885086564746399
2024-01-31,394.31,395.06,391.93,392.28,797027,377.34900000000005,371.80400000000003,359.53675000000004,384.900689123325,378.959555563714,1175223.85,-0.8700000000000045,-0.22128958412819255
2024-02-01,390.97,396.72,388.49,392.83,1425884,379.0385,372.42220000000003,359.6383,386.1205831043519,379.98699589232774,1230772.15,0.5500000000000114,0.14020597532375945
2024-02-02,385.96,394.97,377.53,393.83,942488,380.934,373.0882,359.74045,387.3066472421439,381.01240360400715,1239615.9,1.0,0.2545630425374812
2024-02-05,392.71,394.12,379.68,379.99,783477,381.933,373.4692,359.80549999999994,386.18100920489104,380.93667000371033,1220020.2,-13.839999999999975,-3.5142066373816006
2024-02-06,373.41,379.98,372.38,378.01,2447268,382.614,373.82919999999996,359.86330000000004,384.923930865677,380.71987963306515,1217757.85,-1.9800000000000182,-0.521066343851162
2024-02-07,371.48,380.53,369.97,379.07,666087,382.8745,374.2472,359.9074499999999,384.02332611711125,380.5976663269122,1207634.9,1.0600000000000023,0.2804158620142383
2024-02-08,384.34,393.97,376.58,376.87,1133640,383.179,374.54960000000005,359.92135,382.9228144067865,380.32154289528904,1195151.25,-2.1999999999999886,-0.5803677421056808
2024-02-09,376.63,377.44,369.7,372.41,556268,383.268,374.83480000000003,359.9121999999999,381.3054583442039,379.7355026808232,1154380.55,-4.4599999999999795,-1.1834319526627168
2024-02-12,369.75,373.88,367.98,373.13,1531635,383.07599999999996,375.1966,359.8918,380.04769552201867,379.24620618594736,1205112.1,0.7199999999999704,0.19333530248919484
2024-02-13,366.52,371.33,363.48,367.5,920168,382.4745,375.51059999999995,359.8464,378.1172808263235,378.3761168388401,1151321.9,-5.6299999999999955,-1.5088575027470297
2024-02-14,371.12,372.38,365.56,366.37,598908,381.91549999999995,375.6976,359.82489999999996,376.310006853043,377.48677485077786,1051480.9,-1.1299999999999955,-0.30748299319727224
2024-02-15,365.63,378.73,362.86,377.44,710381,381.5645,376.1376,359.85509999999994,376.48385195257487,377.4833100470166,1017524.45,11.069999999999993,3.0215356060812715
2024-02-16,374.55,382.31,368.87,373.6,539292,381.079,376.3782,359.8956,376.0401824214095,377.19565745094127,1010058.05,-3.839999999999975,-1.0173802458668835
2024-02-19,374.98,377.69,361.5,361.99,292689,379.8195,376.3566,359.87835,373.8786158950388,376.06931245457525,1009154.8,-11.610000000000014,-3.1076017130621025
2024-02-20,361.4,361.47,357.9,360.4,1402549,378.856,376.36920000000003,359.88870000000003,371.8049826804175,374.9086226431252,1029477.45,-1.5900000000000318,-0.43923865300147247
2024-02-21,364.76,366.82,359.29,363.71,309345,378.222,376.40139999999997,359.87005,370.559600729584,374.0790950399308,1024871.95,3.3100000000000023,0.9184239733629251
2024-02-22,365.35,366.62,362.22,364.34,1162969,377.5225,376.3038,359.85650000000004,369.6027390788788,373.35768059252854,1011631.45,0.6299999999999955,0.1732149239778824
2024-02-23,366.57,368.6,356.93,362.41,628142,376.2205,375.87300000000005,359.8277499999999,368.4961638359744,372.5467412893783,948061.8,-1.92999999999995,-0.5297249821595074
2024-02-26,364.36,366.15,360.87,361.72,734882,374.5525,375.4943999999999,359.81129999999996,367.4536770919783,371.74476045312804,957326.45,-0.6899999999999977,-0.19039209734830198
2024-02-27,363.0,365.74,359.8,360.46,464755,372.918,375.07560000000007,359.81965,366.3777267701355,370.9088522714149,902392.7,-1.2600000000000477,-0.34833572929339196
2024-02-28,366.05,370.12,353.66,354.19,825909,371.01349999999996,374.55940000000004,359.86575000000005,364.5026918824223,369.6704187698286,903836.8,-6.269999999999982,-1.739444043721905
2024-02-29,351.37,353.04,349.86,350.05,893195,368.8745,373.91659999999996,359.87505000000004,362.2792008235881,368.21705441650795,877202.35,-4.139999999999986,-1.1688641689488688
2024-03-01,349.76,354.58,349.28,353.62,3189581,366.864,373.3498,359.86080000000004,360.9470160814976,367.13579112639627,989557.0,3.569999999999993,1.0198543065276455
2024-03-04,351.98,359.97,349.09,357.74,2492671,365.75149999999996,373.0554,359.8867000000001,360.45362899203644,366.4398065985151,1075016.7,4.1200000000000045,1.165092472145246
2024-03-05,358.23,366.61,351.85,360.59,908010,364.8805,372.9044,359.93745,360.4746091471078,366.0064875912177,998053.8,2.849999999999966,0.7966679711522318
2024-03-06,359.64,369.78,358.89,360.23,1657726,363.93850000000003,372.6268,359.94845000000004,360.4369769706297,365.5785996214979,1047635.75,-0.3599999999999568,-0.09983637926730404
2024-03-07,364.48,364.77,363.44,363.52,728825,363.271,372.45059999999995,359.92800000000005,360.9112882059174,365.4261107606462,1027395.0,3.2899999999999636,0.9133053882241837
2024-03-08,366.85,368.69,366.3,367.22,665782,363.0115,372.1026,359.95120000000003,361.8818592511609,365.5589914450428,1032870.7,3.7000000000000455,1.0178257042253724
2024-03-11,358.66,377.23,356.92,370.47,1263149,362.87850000000003,371.84259999999995,360.01165000000003,363.20311167405924,365.92276985652114,1019446.4,3.25,0.8850280485812378
2024-03-12,370.34,370.68,358.74,361.89,1583813,362.598,371.54280000000006,359.98345,363.0010944934347,365.62404616344554,1052628.65,-8.580000000000041,-2.31597700218642
2024-03-13,359.04,365.22,353.79,363.05,1549473,362.432,371.5126,359.93835,363.00861841752163,365.4333760772644,1100156.9,1.160000000000025,0.320539390422514
2024-03-14,360.48,374.52,355.32,369.88,1020506,362.054,371.72939999999994,359.9439,364.0657540455952,365.7627556270967,1115663.15,6.829999999999984,1.8812835697562313
2024-03-15,371.66,371.93,365.9,368.99,733011,361.8235,371.99080000000004,359.94605,364.8233303462729,366.00181076583027,1125349.1,-0.8899999999999864,-0.24061857899858596
2024-03-18,366.75,371.79,366.46,368.38,952242,362.143,372.1582,359.93659999999994,365.3705102930001,366.1779729313243,1158326.75,-0.6100000000000136,-0.16531613322854355
2024-03-19,370.05,370.66,366.4,366.75,2636043,362.4605,372.2054,359.92164999999994,365.58273947869236,366.2203453067817,1220001.45,-1.6299999999999955,-0.4424778761061954
2024-03-20,368.1,374.51,361.85,362.65,1311746,362.40749999999997,371.98119999999994,359.83754999999996,365.13154878966276,365.9558752840572,1270121.5,-4.100000000000023,-1.1179277436946244
2024-03-21,366.96,369.25,351.68,355.1,1428179,361.9455,371.6676,359.7382,363.58823359125313,365.151736374127,1283382.0,-7.5499999999999545,-2.081897146008538
2024-03-22,357.15,368.61,357.0,360.89,645569,361.8695,371.4728,359.7055499999999,363.17312073106035,364.8360521982657,1284253.35,5.789999999999964,1.6305266122218942
2024-03-25,358.03,366.93,357.7,360.06,851596,361.7865,371.1346000000001,359.64115000000004,362.694179080128,364.48227055394966,1290089.05,-0.8299999999999841,-0.22998697664107226
2024-03-26,356.16,358.94,351.14,352.88,638306,361.40749999999997,370.60159999999996,359.5728,361.1843053754929,363.62284310550893,1298766.6,-7.180000000000007,-1.9941120924290456
2024-03-27,356.96,364.31,355.6,358.38,719797,361.617,370.2182,359.5201,360.7528737792632,363.2344843569527,1293461.0,5.5,1.558603491271815
2024-03-28,362.91,366.48,352.37,354.37,874416,361.83299999999997,369.6164,359.4493,359.77089319783806,362.5778558860673,1292522.05,-4.009999999999991,-1.1189240471008444
2024-03-29,356.98,360.63,348.6,353.59,484904,361.8315,369.022,359.3636,358.81998655201687,361.91208878339563,1157288.2,-0.7800000000000296,-0.2201089256991362
2024-04-01,353.68,353.99,351.83,352.63,1487908,361.576,368.33099999999996,359.27845,357.8676809286296,361.22452665129225,1107050.05,-0.9599999999999795,-0.27150089086229734
2024-04-02,353.47,354.59,340.1,340.11,745205,360.552,367.5398,359.10949999999997,355.13573001653276,359.6604876400854,1098909.8,-12.519999999999982,-3.550463658792502
2024-04-03,337.97,348.89,336.82,342.87,785355,359.68399999999997,366.86940000000004,358.94245,353.24869462937386,358.4167478148939,1055291.25,2.759999999999991,0.811502161065536
2024-04-04,341.61,346.0,328.28,333.25,738361,358.1705,365.9678,358.7345,350.17197237870096,356.55254427304993,1055768.05,-9.620000000000005,-2.805728118528894
2024-04-05,336.69,343.07,335.16,336.0,1177152,356.60949999999997,364.9188,358.50200000000007,347.9916689358239,355.0301335861574,1081336.55,2.75,0.8252063015753874
2024-04-08,337.95,340.42,335.47,337.31,3943392,354.9515,363.76340000000005,358.3081,346.34833525338945,353.7175310982939,1215348.7,1.3100000000000023,0.3898809523809499
2024-04-09,336.95,340.11,326.97,331.82,1889562,353.448,362.5368,358.07924999999994,344.113206752868,352.09549175767955,1230636.15,-5.490000000000009,-1.6275829355785532
2024-04-10,329.71,330.14,324.36,329.14,1480244,351.7525,361.274,357.87055,341.809636483196,350.39508496081436,1227174.7,-2.680000000000007,-0.8076668073051629
2024-04-11,327.11,331.71,321.86,331.62,1727442,349.8395,360.04979999999995,357.65315000000004,340.2420001011659,349.00433792667997,1262521.5,2.480000000000018,0.7534787628364903
2024-04-12,329.13,334.52,328.34,331.27,1511071,347.95349999999996,358.7986,357.4257,338.8616923932942,347.6906832654444,1301424.5,-0.35000000000002274,-0.10554248839033109
2024-04-15,332.31,338.18,329.76,331.45,1338689,346.107,357.82779999999997,357.19515,337.7214320250951,346.48766969022637,1320746.85,0.18000000000000682,0.05433634195670667
2024-04-16,332.45,333.15,325.5,327.45,988190,344.142,356.81660000000005,356.89965000000007,336.141211713542,345.0774719353948,1238354.2,-4.0,-1.2068185246643548
2024-04-17,324.28,331.23,319.26,325.7,1547825,342.2945,355.7492,356.58675000000005,334.53487144992016,343.64210364388407,1250158.15,-1.75,-0.5344327378225655
2024-04-18,319.67,334.1,319.12,328.11,1054574,340.945,354.77399999999994,356.2962,333.546429688394,342.4915774480408,1231477.9,2.410000000000025,0.7399447344181853
2024-04-19,328.8,336.99,324.07,332.75,720792,339.53799999999995,353.98079999999993,356.01585,333.42390204402574,341.76997911855625,1235239.05,4.639999999999986,1.4141598854042758
2024-04-22,327.75,342.52,326.91,336.06,976663,338.338,353.23940000000005,355.7735,333.8294555757141,341.3470177023669,1241492.4,3.3100000000000023,0.9947407963937005
2024-04-23,339.45,339.98,332.88,335.95,1169744,337.4915,352.6084,355.54935,334.1556931794504,340.94723861330266,1268064.3,-0.11000000000001364,-0.03273225019342352
2024-04-24,334.23,336.5,331.74,334.92,784470,336.3185,351.97939999999994,355.30725,334.2732788441503,340.5007764937988,1271297.95,-1.0299999999999727,-0.3065932430421081
2024-04-25,339.29,342.56,328.68,329.28,1877496,335.06399999999996,351.0162,355.07309999999995,333.50508209889637,339.6696078646285,1321451.95,-5.640000000000043,-1.6839842350412138
2024-04-26,328.72,338.61,324.85,336.23,1844556,334.196,350.26880000000006,354.93185000000005,333.9243002375277,339.41482209687825,1389434.55,6.9500000000000455,2.1106656948493896
2024-04-29,343.08,346.23,331.23,331.46,1075754,333.1375,349.6582,354.7454,333.5451771240619,338.82557601562803,1368826.85,-4.770000000000039,-1.418671742557187
2024-04-30,330.76,335.62,318.8,335.62,653640,332.913,349.16259999999994,354.53420000000006,333.86438064343696,338.5881259403963,1364248.6,4.160000000000025,1.2550534001086078
2024-05-01,339.28,340.37,336.04,336.05,1140887,332.572,348.60939999999994,354.35015,334.2006297752159,338.40011661147804,1382025.2,0.4300000000000068,0.12812108932722666
2024-05-02,338.53,347.04,334.89,339.19,980143,332.869,348.1064,354.17629999999997,334.96822519441344,338.4586264921093,1394114.3,3.1399999999999864,0.9343847641720027
2024-05-03,338.75,339.14,327.15,332.16,1092276,332.677,347.5014,353.99940000000004,334.53619054911906,337.99206156676786,1389870.5,-7.029999999999973,-2.072584687048551
2024-05-06,334.28,336.55,324.42,326.85,1249204,332.154,346.80400000000003,353.79675000000003,333.3536996954084,337.1667236729332,1255161.1,-5.310000000000002,-1.5986271676300623
2024-05-07,331.24,336.37,311.76,316.16,1910265,331.371,345.91799999999995,353.54495,330.7085151268841,335.61067006753075,1256196.25,-10.689999999999998,-3.270613431237568
2024-05-08,317.75,318.71,307.16,308.7,897082,330.349,345.0082,353.26300000000003,327.3225897227481,333.6172870995655,1227038.15,-7.460000000000036,-2.3595647773279493
2024-05-09,307.49,309.06,299.09,307.56,905124,329.146,344.15840000000003,352.9651,324.2821913038637,331.68711768478283,1185922.25,-1.1399999999999864,-0.36929057337220517
2024-05-10,311.75,311.99,305.02,308.64,1119493,328.01450000000006,343.25879999999995,352.6738,321.8757003340385,329.9799237822063,1166343.35,1.079999999999984,0.351150994927818
2024-05-13,309.63,313.19,299.15,302.13,1917864,326.5485,342.14660000000003,352.3956,318.837900282648,327.9169664650058,1195302.1,-6.509999999999991,-2.1092534992223966
2024-05-14,306.27,310.13,303.1,310.13,2104872,325.6825,341.13739999999996,352.2251,317.49822331608675,326.5994133935239,1251136.2,8.0,2.6478668122993376
2024-05-15,306.09,316.28,305.45,315.46,1611106,325.1705,340.242,352.06645000000003,317.18465049822726,325.77427166067025,1254300.25,5.329999999999984,1.718634121174989
2024-05-16,316.09,317.03,306.6,314.1,1184268,324.47,339.2536,351.8682999999999,316.71008888311536,324.9095107969169,1260784.95,-1.3599999999999568,-0.4311164648449717
2024-05-17,313.61,316.47,309.9,310.79,1329798,323.372,338.125,351.66720000000004,315.7993059780207,323.8636211082563,1291235.25,-3.3100000000000023,-1.0538045208532298
2024-05-20,312.36,316.11,311.8,313.01,1032061,322.21950000000004,336.9758,351.49589999999995,315.37018198140214,323.0596491743114,1294005.15,2.2199999999999704,0.714308697191024
2024-05-21,312.06,312.94,310.39,311.28,863349,320.986,335.96359999999993,351.319,314.7409232150326,322.18708256880683,1278685.4,-1.7300000000000182,-0.5526979968691115
2024-05-22,312.56,321.52,308.92,309.86,1298822,319.733,334.89979999999997,351.17575,313.99001195118143,321.2739653414878,1304403.0,-1.419999999999959,-0.4561809303520792
2024-05-23,310.43,313.26,306.3,308.63,568517,318.70050000000003,333.6748,351.01115000000004,313.1653947279228,320.3373753161924,1238954.05,-1.2300000000000182,-0.3969534628541993
2024-05-24,305.88,316.08,304.08,310.54,941511,317.416,332.5058,350.89239999999995,312.76148784670386,319.61164381128924,1193801.8,1.910000000000025,0.618864011923681
2024-05-27,305.67,316.84,301.52,314.82,1401061,316.584,331.4346,350.79690000000005,313.07818202413404,319.2567072326752,1210067.15,4.279999999999973,1.378244348554114
2024-05-28,312.15,319.31,312.03,315.17,832070,315.56149999999997,330.40299999999996,350.69885,313.4000001742673,318.95398817840294,1218988.65,0.35000000000002274,0.11117463947654116
2024-05-29,319.48,321.18,313.44,314.69,1608479,314.4935,329.44379999999995,350.63945,313.5984616859185,318.638137202225,1242368.25,-0.4800000000000182,-0.15229875939969384
2024-05-30,316.84,321.32,311.62,312.74,893014,313.171,328.59659999999997,350.57345000000004,313.4663906573156,318.2012381502083,1238011.8,-1.9499999999999886,-0.6196574406558852
2024-05-31,307.55,310.57,307.45,309.46,1637967,312.036,327.568,350.4685,312.85002286388243,317.5537390279707,1265296.35,-3.2800000000000296,-1.0487945258041864
2024-06-03,313.52,317.73,305.84,306.39,844963,311.01300000000003,326.4946,350.3894,311.8561731925159,316.7267953962692,1245084.3,-3.069999999999993,-0.9920506689071296
2024-06-04,306.35,309.01,302.87,306.77,791923,310.5435,325.57239999999996,350.30165,311.07368500905187,315.9892549965456,1189167.2,0.37999999999999545,0.12402493553966831
2024-06-05,309.11,310.57,307.33,307.91,2111617,310.504,324.563,350.18235,310.5869642384285,315.3907916634682,1249893.95,1.1400000000000432,0.3716139127033502
2024-06-06,309.11,311.95,301.35,306.03,1179924,310.4275,323.5962,350.0777,309.8858928171318,314.69739968839644,1263633.95,-1.8800000000000523,-0.6105680231236588
2024-06-07,311.03,318.46,301.57,302.54,822837,310.1225,322.5752,349.96574999999996,308.75575546064994,313.79685156333005,1248801.15,-3.4899999999999523,-1.1404110708100323
2024-06-10,297.02,307.26,295.46,303.15,1933328,310.1735,321.5856,349.83464999999995,307.89333154362686,313.00819589197226,1249574.35,0.6099999999999568,0.20162623124213574
2024-06-11,299.28,308.56,294.09,306.14,1127934,309.97400000000005,320.9062,349.73805,307.6235882292227,312.4994406407151,1200727.45,2.990000000000009,0.9863104073890794
2024-06-12,304.2,307.56,297.0,300.32,1073128,309.217,320.0552,349.61980000000005,306.49995927088077,311.59725985251396,1173828.55,-5.819999999999993,-1.9010910041157625
2024-06-13,301.7,306.17,295.67,304.55,637236,308.7395,319.4812,349.4999,306.19996553689913,311.0752406041796,1146476.95,4.230000000000018,1.4084976025572793
2024-06-14,308.88,317.28,299.22,301.55,1144129,308.27750000000003,318.79220000000004,349.355,305.48458622353,310.36966722609225,1137193.5,-3.0,-0.9850599244787372
2024-06-17,296.9,303.47,294.78,303.34,2021600,307.794,318.11280000000005,349.22675000000004,305.1546498814485,309.8489511352706,1186670.45,1.7899999999999636,0.593599734704009
2024-06-18,305.53,320.02,302.04,313.02,1488843,307.881,317.73679999999996,349.13155,306.36470374584104,310.0838436437691,1217945.15,9.680000000000007,3.1911386562932798
2024-06-19,315.87,318.88,312.01,315.92,1161663,308.184,317.4724,349.04970000000003,307.83474932340397,310.51615152200844,1211087.2,2.900000000000034,0.926458373266903
2024-06-20,317.07,318.49,309.43,309.63,1099576,308.23400000000004,317.0326,348.9324,308.11094173518796,310.4505106685263,1237640.15,-6.2900000000000205,-1.9910103823752912
2024-06-21,309.28,310.36,305.81,308.29,2024716,308.1215,316.573,348.76630000000006,308.13848916054366,310.29047284122805,1291800.4,-1.339999999999975,-0.43277460194425244
2024-06-24,308.61,313.11,304.29,305.46,680589,307.6535,316.0532,348.53689999999995,307.7264139050754,309.9326600381741,1255776.8,-2.830000000000041,-0.9179668493950688
2024-06-25,307.83,314.57,306.84,313.98,1344130,307.594,315.7838,348.34630000000004,308.68850407352534,310.23246299830936,1281379.8,8.520000000000039,2.789235906501686
2024-06-26,321.06,323.7,307.68,314.17,806251,307.568,315.5532,348.1307,309.53181113913683,310.52413240584195,1241268.4,0.18999999999999773,0.06051340849735354
2024-06-27,314.24,330.56,307.87,322.74,1205808,308.068,315.44579999999996,347.95759999999996,311.56384019465423,311.4290114868907,1256908.1,8.569999999999993,2.727822516471967
2024-06-28,325.5,326.39,322.38,325.92,1301762,308.89099999999996,315.3092,347.80715,313.7724801647074,312.5024180434173,1240097.85,3.180000000000007,0.9853132552519073
2024-07-01,329.66,337.41,321.3,322.58,2420200,309.7005,315.0396,347.6269,315.1274832162909,313.24890559575675,1318859.7,-3.340000000000032,-1.0247913598429137
2024-07-02,322.47,327.92,321.25,323.04,1054865,310.514,314.7814,347.45325,316.34479349070773,313.97417184792295,1332006.8,0.4600000000000364,0.1426002852005892
2024-07-03,319.21,327.73,317.06,323.78,688878,311.3075,314.55859999999996,347.31120000000004,317.48867141521424,314.70052948881755,1260869.85,0.7399999999999523,0.22907379891032864
2024-07-04,323.76,332.24,322.59,328.61,1450100,312.43649999999997,314.5452,347.17834999999997,319.1996450436428,315.7308606377941,1274378.65,4.830000000000041,1.4917536598925363
2024-07-05,332.08,334.55,321.95,323.3,687421,313.4745,314.2866,347.00910000000005,319.8304688830824,316.2915376275871,1267607.85,-5.310000000000002,-1.6158972642342007
2024-07-08,324.04,331.52,321.05,325.56,1335424,314.59499999999997,314.1686,346.79075000000006,320.71193520876204,316.97809039591397,1237712.65,2.259999999999991,0.699041138261669
2024-07-09,322.58,329.67,319.18,324.99,300938,315.5375,313.956,346.56449999999995,321.3700990227987,317.57156518140187,1196362.85,-0.5699999999999932,-0.17508293402137554
2024-07-10,322.42,330.11,321.14,324.8,1384221,316.7615,313.731,346.38559999999995,321.8977760962143,318.10700479759436,1211917.5,-0.18999999999999773,-0.058463337333458654
2024-07-11,324.87,330.55,322.37,326.34,553360,317.851,313.474,346.2252,322.58119515833516,318.7168562940688,1207723.7,1.5399999999999636,0.47413793103447954
2024-07-12,322.58,326.19,317.66,324.07,912689,318.977,313.31219999999996,346.06449999999995,322.81024205705285,319.1133854574711,1196151.7,-2.269999999999982,-0.6955935527364066
2024-07-15,324.75,327.51,319.91,320.86,685044,319.853,313.1924,345.95625,322.51020481750624,319.24276431247324,1129323.9,-3.2099999999999795,-0.9905267380504124
2024-07-16,321.39,325.18,313.43,320.78,319028,320.241,313.2848,345.8902,322.2440194609668,319.3566336226604,1070833.15,-0.08000000000004093,-0.024932992582449298
2024-07-17,316.16,329.81,313.08,321.45,1942832,320.51750000000004,313.5398,345.83459999999997,322.12186262081804,319.51169779875966,1109891.6,0.6700000000000159,0.20886588939461603
2024-07-18,319.8,330.5,318.13,328.92,1511036,321.48199999999997,313.967,345.78829999999994,323.16772990992297,320.20860907292564,1130464.6,7.470000000000027,2.3238450769948793
2024-07-19,327.19,335.25,324.43,330.22,887344,322.57849999999996,314.3986,345.75755,324.2526945391656,320.95019358604225,1073596.0,1.3000000000000114,0.3952328833759067
2024-07-22,329.81,333.88,314.69,320.8,697694,323.3455,314.772,345.7319,323.7215107639093,320.93906813522426,1074451.25,-9.420000000000016,-2.852643692084067
2024-07-23,317.55,326.98,315.94,323.38,1961235,323.81550000000004,315.037,345.69455,323.6689706463848,321.1198779029855,1105306.5,2.579999999999984,0.804239401496254
2024-07-24,322.67,325.49,318.63,321.99,922309,324.2065,315.1676,345.62415,323.4106674700179,321.18433139165325,1111109.4,-1.3899999999999864,-0.4298348691941345
2024-07-25,321.07,325.74,318.21,323.08,1383700,324.2235,315.3472,345.55409999999995,323.35979555155365,321.3247512885678,1120004.0,1.089999999999975,0.33851982980837025
2024-07-26,326.63,331.02,326.05,329.07,815514,324.38100000000003,315.7128,345.4836,324.2382885436223,321.89847341534056,1095691.6,5.990000000000009,1.8540299616194078
2024-07-29,329.75,333.15,318.94,320.35,1848862,324.2695,315.8596,345.34674999999993,323.64009030614193,321.7837716808709,1067124.7,-8.71999999999997,-2.6498921202175785
2024-07-30,319.04,321.47,314.14,320.25,566326,324.13,316.039,345.22259999999994,323.11853795135085,321.6701589637694,1042697.75,-0.10000000000002274,-0.031215857655697565
2024-07-31,323.65,328.37,319.09,326.38,1259828,324.26,316.3694,345.09265,323.6203013434507,322.01903607756424,1071245.25,6.1299999999999955,1.9141295862607377
2024-08-01,322.39,335.22,320.64,329.19,2840802,324.289,316.7806,344.9681,324.47717805984286,322.5502185903373,1140780.35,2.8100000000000023,0.8609596176236245
2024-08-02,327.06,339.38,319.43,338.9,2288524,325.069,317.3478,344.9084,326.69607374294395,323.76131350957155,1220835.5,9.70999999999998,2.949664327591961
2024-08-05,335.3,344.1,333.24,343.99,2184212,325.9905,317.9312,344.87235,329.35667778249103,325.25973473108473,1263274.9,5.090000000000032,1.5019179699026441
2024-08-06,340.83,343.09,339.62,342.29,1697082,326.8555,318.47360000000003,344.85585,331.3464196621078,326.5212358621155,1333082.1,-1.6999999999999886,-0.4942004128026922
2024-08-07,342.62,345.5,337.88,342.06,1522730,327.7185,319.021,344.8391,332.99466279101426,327.6722554278847,1340007.55,-0.2300000000000182,-0.06719448420929863
2024-08-08,340.56,344.95,337.71,343.92,784428,328.5975,319.64459999999997,344.86665,334.675483900089,328.8757920628562,1351560.95,1.8600000000000136,0.5437642518856478
